396ACDEB-8E5A-499B-AFC6-951F8EA4F779,NULL,防务新观察,4,0
8B9ADD74-7888-43CB-BD05-C351717FE8F2,NULL,CNTV地理,4,0
1EAF72E3-1565-4FF9-8CB7-1E5DD9BCAA31,NULL,山东电视台少儿频道,4,0
4E486D4B-8796-454A-8639-A9C871A200BB,NULL,NEWC,4,0
B3296E83-D507-4FE9-9F29-D638FC31EE46,NULL,聊城电视台生活频道,4,0
0B8EF92D-C351-4863-B93B-6B1942C5E8FC,NULL,成都电视台-3都市生活频道,4,0
A05F1454-07EA-4B7A-8B2A-B5158402B354,NULL,精品电视,4,0
C530B183-37C1-4B2A-B7F1-D2DC446C3AF8,NULL,IPTV魅力时尚,4,0
DD2A73DA-8345-4D7D-97F0-385700A92CF0,NULL,资阳电视台公共频道,4,0
7CABFA00-B49B-4085-A444-B777BD16CCAA,NULL,宜昌电视台综合频道,4,0
E21AE8AB-A753-4437-A35B-9317CCE17C53,NULL,环球资询广播,4,0
66209288-82E2-4A76-B60D-72BB47ED6AF2,NULL,海峡卫视国际频道(亚洲),2,0
C3BCE850-95E9-4A7A-BE87-3FEF13A8DBA5,NULL,SiTV魅力音乐,3,0
CFA1FFE4-3A8D-497F-81F9-ABBD616FC0A4,NULL,肥城生活,4,0
DD4D5565-AF56-4B94-AF3E-B98E6741CAAD,NULL,乐享购物,4,0
534956DB-7496-4C94-99F4-B862F643C653,NULL,试看节目1,4,0
E9E884AC-14A9-4F8F-A322-88F708F25DD6,NULL,CCTV-9纪录高清,1,0
C836E89C-9CDB-4B75-A65C-5577C148F4BD,NULL,景德镇电视台都市生活频道,4,0
2933A3E6-A23C-4E80-A347-21BE64CC7B91,NULL,成都新闻综合频道高清,4,0
CED5FA8E-EC4C-4ABC-9787-D15DCDCDDBB3,NULL,人文纪录,4,0
65488902-E915-4034-AFFB-BFA2FD9C38E5,NULL,爱贝果频道,4,0
AB39EA5A-E364-4F89-9843-FCB671D595ED,NULL,柯桥区新闻综合,4,0
FF9CD36B-9280-40E2-BA7D-A674EEBAAB00,NULL,唐山电视台少儿科教频道,4,0
CDE0D0AA-D139-4BB2-8F2A-58EF1502F8C5,NULL,凤凰星空,4,0
53160479-8565-4A26-B512-274C910CFAE1,NULL,新疆4,4,0
ED5C9346-A5E8-4CAA-BA88-AB78ED1102D7,NULL,家庭剧场1套,3,0
8643635A-D021-45F1-8762-D2DF5BAD7675,NULL,范县电视台-1,4,0
A2C24214-291F-4C8E-871A-8CC81ACE6B1E,NULL,戏曲梨园,4,0
98FFDCA1-3D42-4F0D-A6AD-7FD7E3CF46CC,NULL,有代购,4,0
430B8406-5138-4E34-9D1C-4FFFAA2B04BF,NULL,教育频道,4,0
D25C9792-BAB9-43E5-B51A-AA389EC28B47,NULL,七年级同步,4,0
0DEBE025-3F3A-4416-AD6E-7526961F3DBA,NULL,c104,4,0
CB918DA8-2F38-4612-B078-912EC35D1140,NULL,影视娱乐频道,4,0
55EB55C3-1660-4B14-B3DE-17FA0DB00BCC,NULL,北大荒电视台农业频道,4,0
35D7EA74-6D00-4893-82BF-B708C88B5E25,NULL,达州电视台新闻综合频道,4,0
82F5764E-A40E-40D4-A8BE-08EA92624710,NULL,新乐影视,4,0
C00942F9-7C0D-4F7A-9F8A-3DC12685AAF0,NULL,DLTV-1,4,0
74C093B9-0C9A-41DF-A845-EF5D36C401D8,NULL,娱乐时尚,4,0
6E07AB1B-55C3-408D-888D-20884BC467F1,NULL,福州电视台-4少儿频道,4,0
E0DE8452-263A-4C25-BE4A-80747D77301C,NULL,中学生测试,4,0
A53B00B7-666F-4994-85A1-467C64D590E0,NULL,戏剧连播,4,0
5F575248-A530-469E-9468-E71A76587A2D,NULL,广东电视台房产频道,3,0
E6053F02-D226-413B-9E09-2C442A2C9E9E,NULL,藏春閣,4,0
D4BE4089-0A3D-4662-96B3-503EF9402CE6,NULL,合肥影视,4,0
A6AB9E49-2B09-43AC-9861-E1FF35241AFE,NULL,白城电视台新闻综合频道,4,0
49912BBB-A1B0-4EA9-96D9-69B03E63BF25,NULL,富阳生活文化,4,0
1718657F-4647-4839-946E-8B2E44E7655D,NULL,自贡股票,4,0
45758D69-902A-4C6F-A8EA-B7E239B31376,NULL,中国福彩,4,0
7CF80030-EB3B-406B-8078-B80B67B780FE,NULL,服务平台,4,0
033650F5-D785-4C06-B05C-224BCC6B2D64,NULL,红安有线,4,0
F35ADC6D-0C32-459F-BBCE-18C5A8CA1C9A,NULL,辛福彩HD,4,0
065BB874-FA93-46B1-B0A7-CDCA7B510C99,NULL,湖南电视剧高清,4,0
C15EA33B-A474-49C9-90A1-8E91FC8D8819,NULL,齐河影视频道,4,0
D0845010-925C-403C-A2CD-564DAC61AEA3,NULL,高清预留,3,0
7D48D3A3-E600-45E2-82DA-78C890CA2442,NULL,聊城电视台经济频道,4,0
86B0E07C-792B-48B6-9713-A811B3F062A5,NULL,CNTV早教,4,0
95A0A42A-F4D9-46C1-8833-1193691BFE21,NULL,马鞍山电视台影视娱乐频道,4,0
ECC0F2AB-F364-43E8-829F-91DDC25E2633,NULL,景德镇电视台新闻综合频道,4,0
B9A2E455-B688-47DE-8FDE-D13EEDEA442C,NULL,环球奇观测试,4,0
BE259509-BCE5-41F0-B07E-DCBAB2A55BBD,NULL,宜宾电视台-2公共生活频道,4,0
226A0907-5569-46E2-8316-FFB29ECFDD93,NULL,紫荆剧场,4,0
F0B920D0-89D8-4923-A235-B0AA90766374,NULL,环球资讯,4,0
E33710E1-80FF-4973-B449-AA9AF5855B49,NULL,神池电视台,4,0
8DF05BAA-253F-44D4-8154-D8672725227E,NULL,广东电视台高尔夫频道,3,0
00A524FD-AAC5-4A2E-8EDF-5D4225809A51,NULL,江苏电视台公共频道,4,0
1BB9AE6D-2D49-444B-B641-2BA4D896CCB7,NULL,now Sports6,4,0
7BB8AEA5-A13D-4B73-B6D9-42A0C94ECA74,NULL,CNTV高网,4,0
9CA8077F-22BF-44D8-A084-68D565267864,NULL,晋江侨乡频道,4,0
B40ABB05-1540-43D5-93CA-A1D3554682B7,NULL,休宁互动,4,0
09EF3518-980E-40FE-BDE0-B6E6121D2F62,NULL,盘锦电视台-3影视剧频道,4,0
C4740B45-5F24-46B2-8C67-46675FD89C7F,NULL,调兵山1台,4,0
64BBF022-A27B-4267-AA53-5B5104FC2AF9,NULL,南京电视台少儿频道,4,0
F75330A1-CE93-45D8-8BC7-F4472A68E155,NULL,现代农业,4,0
4BD1082B-3292-420D-86B2-05D60004D4D4,NULL,北川1,4,0
FD70F7AE-80E8-45CF-BF93-A98168975A13,NULL,高清会议电视,4,0
09DAC714-7AC8-4A92-B504-769D212DF7A0,NULL,演唱会高清,4,0
45DC6C31-CF1C-4EB1-8133-F1E13409BC14,NULL,综艺新闻,4,0
A952C878-4848-4144-AEFC-13A4400CE99E,NULL,测试-福建公共,4,0
C485AE72-2DDA-4B35-9F6B-570051A79E1B,NULL,荆州电视台社区频道,4,0
A4B92C8D-708F-4EBD-877A-74FFA55365E1,NULL,娱乐台,3,0
4CE3A295-E764-41B8-8272-64CD144ECE94,NULL,索尼娱乐台,3,0
2CB1FEFD-2FD8-4B60-B778-647F412E14D6,NULL,绵竹影视文艺,4,0
2D3537A1-1F0A-4999-92BE-6005F44AF31D,NULL,新疆教育台,3,0
7C11FB25-8AA2-492D-AFCC-62EBB06052C2,NULL,戏剧永远,4,0
18C1AE15-306A-4C53-8DBC-07222A43A02E,NULL,山西导视,4,0
1AE78CED-7895-48D5-BD86-0C588A751A1D,NULL,鹰潭电视台电影频道,4,0
7D1BDF97-747F-42C9-9327-3EF3037F41BB,NULL,DV记录,4,0
7DB6AC68-F5E8-4FE7-9E0A-16DAC5922074,NULL,高清点点亲子,4,0
9F80F52B-E912-46D2-B164-FDCFFB304548,NULL,丰县新农村,4,0
16098AED-6A3C-4A7C-A3A2-B61201923D88,NULL,新闻综合高清,4,0
C76AF383-E214-40BA-B3E3-1625419C25BF,NULL,美妆,4,0
64A1CEA9-2301-4103-A55E-ED4F409B68FD,NULL,三农信息,4,0
7EBAE8E1-0C7D-4C5A-B9D1-75EF0A4E1F54,NULL,萍乡电视台-2赣西频道,4,0
7605051C-955C-4A94-8545-3071C089B0E8,NULL,国防军备,4,0
74B92D41-455E-4CE6-A165-F16DC16834C0,NULL,新闻社会信息,4,0
820A11B4-442D-4D53-902C-BD988880E194,NULL,hd201,4,0
026C573D-9335-4D44-85D4-EC99510F240E,NULL,动漫体育,4,0
70B5C302-2DF2-435A-973A-98DFEEBE6C76,NULL,中央5+体育赛事,4,0
CAB68FDD-984B-4D01-BC6C-82A0C79FE865,NULL,睛彩三泰,4,0
